Gene name,Mutated samples,Samples tested
THOP1,88,2651
TBC1D8B_ENST00000276175,88,2651
PROX1_ENST00000261454,88,2651
SLC26A5_ENST00000393730,88,2651
TMPO_ENST00000556029,88,2651
MYCBPAP_ENST00000436259,88,2651
VWA7,88,2651
TLK1_ENST00000521943,88,2682
ACSL6,88,2811
RPS6KA6_ENST00000262752,88,2681
OTOA,88,2651
PTPN18,88,2651
EGFR_ENST00000420316,88,10166
GPM6A_ENST00000506894,88,2651
GANAB_ENST00000540933,88,2651
DIDO1_ENST00000354665,88,2651
FAM91A1_ENST00000521166,88,2651
TBC1D22A,88,2651
NAALADL1,88,2651
FOXN3,88,2651
MCTP1_ENST00000505208,88,2651
GATAD2A,88,2651
C19orf25_ENST00000588427,88,2640
GRK3_ENST00000619906,88,2681
DAZAP1_ENST00000592522,88,2677
SLC26A5_ENST00000432958,88,2651
RAP1GAP_ENST00000542643,88,2677
ZBED9_ENST00000646382,88,2651
AC012184.2,88,2640
GANAB_ENST00000356638,88,2651
DCLRE1C_ENST00000378289,88,2651
EEPD1_ENST00000534978,88,2640
TBC1D22A_ENST00000380995,88,2651
PAX6_ENST00000639386,88,2651
KCNK2,88,2651
PPP2R3A,88,2651
GCK_ENST00000616242,88,2651
ITGA6_ENST00000409532,88,2651
NPEPPS_ENST00000530173,88,2651
ATF7IP_ENST00000543189,88,2651
ARHGAP10,88,2651
ECEL1_ENST00000409941,88,2651
ITPRID2_ENST00000409001,88,2677
DENND1C_ENST00000543576,88,2675
IFI16_ENST00000295809,88,2651
PABPC1,88,2651
TENT4A_ENST00000230859,88,2651
TCIRG1,88,2651
DACH2_ENST00000373131,88,2651
TBC1D22A_ENST00000407381,88,2651
HCLS1,88,2651
RGS3_ENST00000374134,88,2651
KIAA0586_ENST00000556134,88,2640
PRDM5_ENST00000428209,88,2651
MCOLN2,88,2651
TEX2_ENST00000584379,88,2651
ITGA6_ENST00000264107,88,2651
STAT1_ENST00000409465,88,2746
PROX1_ENST00000435016,88,2651
INTS4,88,2651
TAOK1_ENST00000536202,88,2681
DIDO1_ENST00000370368,88,2651
MPP2_ENST00000536246,88,2651
HAP1,88,2651
TNFAIP3_ENST00000619035,88,4248
KIAA0586_ENST00000619416,88,2640
MBD1_ENST00000591416,88,2777
DACH2,88,2651
IFI16,88,2651
MTRR_ENST00000440940,88,2777
TLE2_ENST00000586422,88,2640
ZNF451_ENST00000491832,88,2651
RGPD3_ENST00000304514,88,2640
GJA8,88,2675
FHAD1,88,2640
DCAF5,88,2651
PKN2_ENST00000370513,88,2681
MBD1_ENST00000347968,88,2777
SMAP1,88,2651
MBD1,88,2777
SLC7A9,88,2651
PDZD8,88,2651
LPIN1,88,2677
SYNPR,88,2640
GATAD2A_ENST00000360315,88,2651
SLC26A5,88,2651
SEC23A,88,2651
PRKCH,88,2772
SLC7A9_ENST00000590341,88,2651
TEX2,88,2651
NAALADL1_ENST00000356632,88,2651
NEURL1,88,2651
EEPD1,88,2640
PDILT,88,2677
ITPRID2_ENST00000320370,88,2677
CYLD_ENST00000566206,88,3342
SOAT1_ENST00000539888,88,2651
CUL4B_ENST00000336592,88,2661
PAX6_ENST00000481563,88,2651
DZANK1_ENST00000358866,88,2641
SIPA1L2_ENST00000308942,88,2651
E2F8_ENST00000250024,88,2651
GALNTL6,88,2676
POLR2B_ENST00000314595,88,2651
BAIAP2,88,2652
SLC4A1,88,2651
MAGEC3_ENST00000544766,88,2651
POLR2B_ENST00000639658,88,2651
IFI16_ENST00000359709,88,2651
MTHFD1,88,2651
GRK3,88,2681
CSRNP3_ENST00000409420,88,2677
MAN1C1_ENST00000611903,88,2651
LINGO1,88,2651
TULP2,88,2651
PABPC1_ENST00000519004,88,2651
NAALADL1_ENST00000340252,88,2651
ZFP37,88,2651
PROX1_ENST00000498508,88,2651
GLIS1_ENST00000628545,88,2651
KIAA0586_ENST00000619722,88,2640
PAX6_ENST00000639548,88,2651
TEX2_ENST00000615733,88,2651
MBD1_ENST00000587605,88,2777
MBD1_ENST00000339998,88,2777
MEIS2_ENST00000557796,88,2651
SEC23A_ENST00000545328,88,2651
CFHR4_ENST00000367418,88,2651
RNF40,88,2651
ASIC1,88,2659
HAP1_ENST00000310778,88,2651
SH2D3C,88,2651
OPRM1_ENST00000414028,88,2651
PAX6_ENST00000640125,88,2651
DAZAP1_ENST00000336761,88,2677
DAZAP1_ENST00000587079,88,2677
TBC1D22A_ENST00000355704,88,2651
AMPD2_ENST00000393688,88,2677
CES5A_ENST00000541580,88,2651
SLC44A1_ENST00000374723,88,2651
DCSTAMP_ENST00000622554,88,2677
PABPC1_ENST00000522387,88,2651
FAM124A,88,2651
ZNF559-ZNF177,88,2640
GPRIN1,88,2651
ENTPD4_ENST00000356206,88,2651
EML2_ENST00000245925,88,2677
LONRF2,88,2677
UBXN11_ENST00000314675,88,2651
TMPO_ENST00000343315,88,2651
ITGBL1_ENST00000622834,88,2651
RBM12_ENST00000374104,88,2651
MEIS2_ENST00000559085,88,2651
ITPRID2,88,2677
KDM4B_ENST00000381759,88,2651
HAP1_ENST00000341193,88,2651
KLHL7,88,2651
RNF40_ENST00000357890,88,2651
SYT15,88,2651
TNPO2_ENST00000588216,88,2651
CLCA1_ENST00000394711,88,2651
SLC26A5_ENST00000393729,88,2651
GMEB2,88,2651
SLC4A1_ENST00000399246,88,2651
TNPO2_ENST00000592287,88,2651
IFI16_ENST00000368132,88,2651
PAX6_ENST00000638629,88,2651
MCOLN2_ENST00000284027,88,2651
BCAN,88,2651
ASIC1_ENST00000447966,88,2659
GNAL,88,2651
FAM124A_ENST00000322475,88,2651
GATAD2A_ENST00000358713,88,2651
ILF3_ENST00000592763,88,2651
MEIS2_ENST00000397624,88,2651
GLIS1,88,2651
FAM217B,88,2677
DCSTAMP,88,2677
NUP93,88,4016
VWA2_ENST00000603594,88,2677
FAM83G,88,2640
MSR1_ENST00000355282,88,2651
WWOX_ENST00000408984,88,2651
NPEPPS,88,2651
SOAT1,88,2651
EML2_ENST00000589876,88,2677
TOP3B,88,2651
PRMT8_ENST00000452611,88,2652
SLC26A5_ENST00000354356,88,2651
CCPG1,88,2651
CMIP_ENST00000539778,88,2640
TMPO_ENST00000393053,88,2651
MBD1_ENST00000269471,88,2777
TOP3B_ENST00000357179,88,2651
ARHGAP21_ENST00000376410,88,2651
MEIS2_ENST00000397620,88,2651
GANAB,88,2651
KCTD3,88,2652
ACSL6_ENST00000296869,88,2811
PHACTR3_ENST00000359926,88,2651
PROX1,88,2651
MBD1_ENST00000269468,88,2777
EFTUD2_ENST00000402521,88,2651
CCNL2,88,2640
TEX2_ENST00000583097,88,2651
SHROOM4_ENST00000460112,88,2651
MBD1_ENST00000353909,88,2777
KIAA0586_ENST00000423743,88,2640
ESRRG_ENST00000616180,87,2651
ROR1_ENST00000545203,87,2857
TRPV1_ENST00000310522,87,2640
TRIM3_ENST00000345851,87,2677
ITGA6,87,2651
PHLPP2_ENST00000393524,87,2651
GAD1,87,2652
LZTS1_ENST00000265801,87,2651
PSD4_ENST00000441564,87,2651
RBM44_ENST00000409864,87,2640
TLK1_ENST00000360843,87,2682
SEC24D,87,2651
MSI2_ENST00000322684,87,2660
SMOC2,87,2651
CDH16_ENST00000570262,87,2651
SYT1_ENST00000393240,87,2651
GRAMD1B_ENST00000322282,87,2640
LZTS2_ENST00000370223,87,2677
SLC3A2,87,2651
PCCA_ENST00000376286,87,2651
DZIP3_ENST00000463306,87,2651
RAVER1,87,2651
NDUFC2-KCTD14_ENST00000614236,87,2640
NDUFC2-KCTD14,87,2640
ITIH1_ENST00000537050,87,2651
TOP3A_ENST00000321105,87,2651
ASIC3_ENST00000357922,87,2651
HDAC7_ENST00000552960,87,2677
LRRTM3,87,2651
FOXN3_ENST00000555353,87,2651
HDAC7_ENST00000427332,87,2677
JADE1_ENST00000610919,87,2651
CUL4B_ENST00000371322,87,2661
ADHFE1,87,2677
CELF2_ENST00000632065,87,2651
GSG1L,87,2651
KIAA0232,87,2651
NF2_ENST00000361676,87,4600
GSG1L_ENST00000395724,87,2651
ZNF83_ENST00000594682,87,2651
NF2_ENST00000361166,87,4600
KIAA1958_ENST00000337530,87,2651
EPS8L2_ENST00000526198,87,2651
FBXO40,87,2675
C1S_ENST00000360817,87,2651
CFAP43_ENST00000278064,87,2651
ADAMTS15,87,2677
ERBIN_ENST00000508515,87,2651
KIAA1958,87,2651
SLC20A2_ENST00000520179,87,2651
CLASRP_ENST00000544944,87,2677
OSBP2_ENST00000407373,87,2675
FHAD1_ENST00000375998,87,2640
CTCFL_ENST00000608440,87,2677
ZNF789_ENST00000493485,87,2640
PAK3_ENST00000620137,87,2907
RNF150_ENST00000507500,87,2651
LRRC7_ENST00000370958,87,2837
NFIA_ENST00000371191,87,2651
AP001273.2,87,2640
TRIM55_ENST00000276573,87,2651
MGRN1_ENST00000586183,87,2651
NFKB2_ENST00000189444,87,2835
PLK2_ENST00000617412,87,3967
ADHFE1_ENST00000415254,87,2677
SDAD1,87,2651
NPR1,87,2681
RFTN1,87,2651
PIGG,87,2651
ARNT2_ENST00000622346,87,2651
KCNN3_ENST00000358505,87,2651
CES5A_ENST00000319165,87,2651
DENND1A_ENST00000373620,87,2651
PPARGC1A_ENST00000613098,87,2651
JPH4,87,2651
JADE1_ENST00000611140,87,2651
DZIP3,87,2651
ARHGEF2_ENST00000462460,87,2651
FBXW10_ENST00000308799,87,2651
PAK3_ENST00000262836,87,2907
MAATS1,87,2651
FBXW10_ENST00000301938,87,2651
PCCA_ENST00000376279,87,2651
SLFN11,87,2675
SYT1_ENST00000457153,87,2651
RUFY3,87,2651
CHRNA2_ENST00000520933,87,2651
PIP5K1C,87,2651
PAK3_ENST00000417227,87,2907
ANKRD35_ENST00000544626,87,2651
SLC36A2,87,2651
SEMA3C,87,2652
IFI16_ENST00000448393,87,2651
PPIP5K2_ENST00000414217,87,2651
MGRN1_ENST00000415496,87,2651
PHACTR3,87,2651
RAVER1_ENST00000611074,87,2651
MGRN1,87,2651
MTMR3_ENST00000351488,87,2677
KDM3A,87,2677
CDH16,87,2651
ZNF644_ENST00000370440,87,2677
KCTD1_ENST00000317932,87,2651
ACCSL,87,2651
PHLPP2,87,2651
ACOXL,87,2651
TRIM3_ENST00000359518,87,2677
TLK1,87,2682
ARNT2,87,2651
KDM3A_ENST00000409064,87,2677
SIRPB1,87,2651
CES5A_ENST00000520435,87,2651
RBM44,87,2640
MGRN1_ENST00000588994,87,2651
TGIF1_ENST00000577543,87,2651
CELF2,87,2651
OSBP2_ENST00000403222,87,2675
RGS6_ENST00000343854,87,2651
PIP5K1C_ENST00000537021,87,2651
SIRPB1_ENST00000381603,87,2651
PSD4,87,2651
FARP1_ENST00000376581,87,2677
JADE1_ENST00000452328,87,2651
PDE6C,87,2651
PLCL2,87,2651
TRPV1_ENST00000576351,87,2640
MLIP_ENST00000370876,87,2651
ZBED9,87,2651
SLC3A2_ENST00000377890,87,2651
C12orf50_ENST00000550553,87,2651
AC008397.2,87,2640
PHLPP2_ENST00000567016,87,2651
RUVBL2,87,2651
PGLYRP2,87,2651
NEDD9_ENST00000620854,87,2651
SUSD1_ENST00000374270,87,2651
JADE1,87,2651
FLI1_ENST00000344954,87,2836
NFIA_ENST00000403491,87,2651
PIGG_ENST00000310340,87,2651
DCAF5_ENST00000557386,87,2651
EPS8L2_ENST00000530636,87,2651
CTCFL_ENST00000502686,87,2677
CES5A_ENST00000290567,87,2651
MKRN3,87,2677
SUSD1,87,2651
CDH16_ENST00000568632,87,2651
LGR6,87,2677
MGAT5,87,2651
PAQR9,87,2651
IPO9,87,2651
GRAMD1B,87,2640
MYLK3_ENST00000536476,87,2707
TRIM3,87,2677
KDM3A_ENST00000312912,87,2677
PIGG_ENST00000504346,87,2651
ZNF644,87,2677
KIAA0232_ENST00000425103,87,2651
MLIP_ENST00000514921,87,2651
PCCA,87,2651
CDH16_ENST00000394055,87,2651
ARHGAP9_ENST00000424809,87,2667
RAVER1_ENST00000617231,87,2651
TOP3A,87,2651
CCDC60,87,2651
ZBTB7C_ENST00000590800,87,2651
ARHGAP6_ENST00000380718,87,2652
EPS8L2_ENST00000318562,87,2651
ANKRD35,87,2651
DPYS,87,2651
NLGN2,87,2651
SLC22A2,87,2677
NF2_ENST00000353887,87,4600
ARNT2_ENST00000533983,87,2651
C1S_ENST00000617865,87,2651
R3HDM2,87,2651
HDAC7_ENST00000380610,87,2677
UBR4_ENST00000375224,87,2677
KLB,87,2640
MAMDC2,87,2651
NFKB2_ENST00000428099,87,2835
MTMR3,87,2677
CTCFL_ENST00000433949,87,2677
NEDD9,87,2651
PIGG_ENST00000383028,87,2651
KCNQ2_ENST00000344425,87,2651
RGPD3,87,2640
ATIC,87,2651
RGS6_ENST00000402788,87,2651
SMAP1_ENST00000619054,87,2651
NRG3_ENST00000537893,87,2651
EPS8L2,87,2651
DIDO1_ENST00000370366,87,2651
SYT1,87,2651
FBXW10,87,2651
ZNF778_ENST00000620195,87,2641
PLK2,87,3967
SPATA20_ENST00000634597,87,2652
OLFML2A,87,2651
PAK3,87,2907
TRIM3_ENST00000536344,87,2677
CCDC170,87,2651
GAD1_ENST00000625689,87,2652
RGL3_ENST00000380456,87,2651
CSHL1_ENST00000392824,87,2651
WBP1,87,2651
EPS8L2_ENST00000614442,87,2651
WBP1_ENST00000393972,87,2651
RUVBL2_ENST00000601968,87,2651
ESYT2_ENST00000613624,87,2651
UHRF1BP1L_ENST00000545232,87,2651
ZIC3,87,2677
MAN1C1_ENST00000263979,87,2651
LPO_ENST00000582328,87,2651
CES5A_ENST00000518005,87,2651
AFAP1L1_ENST00000515000,87,2675
CHRNA2,87,2651
FAM160A2_ENST00000524416,87,2651
JPH4_ENST00000356300,87,2651
CDH19_ENST00000540086,87,2651
EPB41L2_ENST00000528282,87,2651
RBM44_ENST00000611254,87,2640
NTSR1,87,2651
CLASRP,87,2677
LZTS2,87,2677
NECTIN1_ENST00000341398,87,2651
STAMBPL1_ENST00000371924,87,2651
SMOC2_ENST00000356284,87,2651
OVGP1,87,2677
TRPV1_ENST00000425167,87,2640
MTMR3_ENST00000323630,87,2677
C1S_ENST00000402681,87,2651
OSBP2,87,2675
SUSD1_ENST00000374263,87,2651
ACTN3,87,2640
C1S_ENST00000328916,87,2651
AC004754.1,87,2640
ATIC_ENST00000435675,87,2651
PKD2L1,87,2652
C12orf50,87,2651
HCLS1_ENST00000428394,87,2651
PPIP5K2,87,2651
HIF3A_ENST00000600383,87,2651
MTMR3_ENST00000333027,87,2677
AC023509.3,87,2640
KCTD1_ENST00000579973,87,2651
SLFN11_ENST00000308377,87,2675
NF2_ENST00000397789,87,4600
JADE1_ENST00000512960,87,2651
RGS6_ENST00000622468,87,2651
NFKB2,87,2835
ZNF644_ENST00000347275,87,2677
ARL17A_ENST00000445552,87,2640
CDH16_ENST00000565796,87,2651
AMIGO3,87,2651
SDAD1_ENST00000395711,87,2651
FYB2,87,2651
RBL1,87,2651
MGRN1_ENST00000399577,87,2651
ITPRIPL2,86,2651
CC2D1B,86,2651
PRRT2_ENST00000645336,86,2640
SIPA1_ENST00000527525,86,2651
TEAD2_ENST00000539846,86,2651
CPNE9,86,2640
ZNF836,86,2640
SYT1_ENST00000552744,86,2651
CSF2RA_ENST00000501036,86,2640
SLC6A2_ENST00000567238,86,2651
CSF2RA,86,2640
KCNJ5,86,2720
TTC26_ENST00000430935,86,2651
ADGRE2_ENST00000595839,86,2651
BAIAP2_ENST00000428708,86,2651
SLC6A9_ENST00000372310,86,2651
GPRASP1,86,2651
USP5_ENST00000389231,86,2651
ITGB8_ENST00000537992,86,2651
CAPN12,86,2651
TBC1D16,86,2651
MCOLN1,86,2677
RBM25_ENST00000527432,86,2651
FERD3L,86,2677
TTLL3_ENST00000383827,86,2677
FGA_ENST00000622532,86,2651
FAAP100,86,2651
MGAT5_ENST00000281923,86,2651
MLLT1,86,2651
ZNF665,86,2651
PTPN6_ENST00000399448,86,2675
RGS6,86,2651
C9orf3_ENST00000297979,86,2651
TLR8_ENST00000218032,86,2678
TGM5_ENST00000349114,86,2651
PDE8A_ENST00000394553,86,2651
MBD1_ENST00000588937,86,2777
NFIC_ENST00000341919,86,2651
CSF2RA_ENST00000432318,86,2640
PRR5-ARHGAP8,86,2640
DNM1L_ENST00000549701,86,2651
ZHX3_ENST00000558993,86,2651
IFFO1_ENST00000356896,86,2641
GPRASP1_ENST00000415986,86,2651
UBXN11_ENST00000374223,86,2651
ZFYVE1_ENST00000553891,86,2651
TBCE_ENST00000645205,86,2640
TBCE,86,2640
NFIC_ENST00000590282,86,2651
MALRD1,86,2640
BANP_ENST00000355022,86,2651
SYNPR_ENST00000450542,86,2640
CSF2RA_ENST00000355805,86,2640
MKRN3_ENST00000564592,86,2677
PTH2R_ENST00000617735,86,2640
TBCE_ENST00000645351,86,2640
SLC26A1_ENST00000398520,86,2651
PRRT2_ENST00000637064,86,2640
ILF3_ENST00000589998,86,2651
GPR6_ENST00000275169,86,2651
UBXN11_ENST00000374221,86,2651
SPOCK1,86,2651
NXF1,86,2651
ANAPC4_ENST00000315368,86,2837
SLC3A2_ENST00000377889,86,2651
AP1B1_ENST00000317368,86,2651
LRRN4,86,2651
FBXO10,86,2640
GANAB_ENST00000534779,86,2651
BICD1,86,2677
ANKRD6,86,2651
TBL1X,86,2651
ONECUT1,86,2651
SLC27A6_ENST00000506176,86,2651
INTS11_ENST00000618806,86,2651
ARMC9,86,2651
HOOK2_ENST00000264827,86,2651
ARL17A_ENST00000329240,86,2640
KCNH7_ENST00000621889,86,2651
TTC26,86,2651
PLCZ1,86,2651
NXF1_ENST00000531709,86,2651
SKIDA1_ENST00000444772,86,2641
SMPD4,86,2651
RNGTT,86,2651
PRRT2_ENST00000358758,86,2640
MZF1,86,2651
ADH1B_ENST00000639454,86,2675
GRB14,86,2651
PNISR_ENST00000438806,86,2640
DNM1L_ENST00000547312,86,2651
ANGPT2_ENST00000338312,86,2651
NOTCH2NLA_ENST00000362074,86,2640
TBCE_ENST00000647186,86,2640
KDM3A_ENST00000542128,86,2677
PKP3,86,2651
CSF2RA_ENST00000494969,86,2640
BAIAP2_ENST00000435091,86,2651
JPH4_ENST00000622501,86,2651
TBL1X_ENST00000645686,86,2651
GABRD_ENST00000640067,86,2651
NPAS2,86,2651
SEMA6A_ENST00000513137,86,2651
FILIP1L_ENST00000331335,86,2651
CSF2RA_ENST00000381529,86,2640
ADGRE2_ENST00000594294,86,2651
EFHC1_ENST00000637089,86,2651
SLC22A23_ENST00000490273,86,2640
TBL1X_ENST00000407597,86,2651
THRA_ENST00000394121,86,2651
RBL2,86,2651
BANP,86,2651
AMOT_ENST00000371962,86,2811
ZNF534_ENST00000301085,86,2640
HMGCR,86,2651
FAM111B_ENST00000411426,86,2652
DNM1L_ENST00000266481,86,2651
EEA1,86,2651
DNM1L,86,2651
GNA11,86,4554
ACTN3_ENST00000513398,86,2640
ANAPC4,86,2837
TYRO3,86,2681
STIM2_ENST00000467087,86,2651
PDE8A,86,2651
PDE8A_ENST00000339708,86,2651
MZF1_ENST00000599369,86,2651
MEIS1_ENST00000560281,86,2651
TCF12_ENST00000343827,86,2776
SUFU,86,4246
TECRL_ENST00000507440,86,2651
GABRD,86,2651
NLGN2_ENST00000575301,86,2651
ZNF117,86,2651
TLR8,86,2678
ACOT11_ENST00000343744,86,2651
CSF2RA_ENST00000355432,86,2640
DHX16,86,2651
TTF1_ENST00000612514,86,2651
CASTOR3_ENST00000454084,86,2641
MARCH1,86,2640
SCARF1_ENST00000571272,86,2651
HSP90AB1_ENST00000620073,86,2776
IFFO1_ENST00000615885,86,2641
GNE_ENST00000543356,86,2651
CIZ1_ENST00000372948,86,2651
LRRC66,86,2651
RHOBTB2,86,2651
TGM5,86,2651
INTS11_ENST00000435064,86,2651
SLC22A23_ENST00000380302,86,2640
PRRT2_ENST00000572820,86,2640
CYTH4,86,2651
INTS11,86,2651
TENT4A,86,2651
ITGB8,86,2651
PDE8A_ENST00000557957,86,2651
NOX5,86,2835
CFAP57,86,2651
FGA_ENST00000403106,86,2651
RIPOR2_ENST00000645100,86,2651
TDRD1_ENST00000369280,86,2651
TEAD2_ENST00000601519,86,2651
ZFYVE1,86,2651
FILIP1L,86,2651
KIAA0586,86,2640
SLC26A6_ENST00000420764,86,2651
TBCE,86,2640
SCAI,86,2675
WBP1_ENST00000409737,86,2651
TBL1X_ENST00000424279,86,2651
SLC26A6_ENST00000455886,86,2651
NXF1_ENST00000294172,86,2651
FAM111B_ENST00000620384,86,2652
RUVBL1_ENST00000464873,86,2651
CAPN12_ENST00000601953,86,2651
PCMTD1_ENST00000544451,86,2800
R3HDM2_ENST00000441731,86,2651
ZNF395,86,2651
PRRT2_ENST00000637565,86,2640
TUBB4A,86,2651
ACSL6_ENST00000379244,86,2811
GPRASP1_ENST00000444152,86,2651
AGBL3,86,2640
PLEKHG6_ENST00000449001,86,2675
SIPA1,86,2651
NMUR2,86,2651
R3HDM2_ENST00000358907,86,2651
SIPA1_ENST00000534313,86,2651
RASAL1_ENST00000261729,86,2651
MARCH10_ENST00000311269,86,2651
CD6,86,2651
CC2D1B_ENST00000284376,86,2651
MARCH1_ENST00000514618,86,2640
ASIC3_ENST00000349064,86,2651
PHF19,86,2675
RASAL1_ENST00000446861,86,2651
INTS11_ENST00000620829,86,2651
ADAM11,86,2651
ADGRE2_ENST00000594076,86,2651
TCF12_ENST00000537840,86,2776
ZHX3_ENST00000559234,86,2651
SLC26A6_ENST00000383733,86,2651
ZFYVE1_ENST00000318876,86,2651
INTS11_ENST00000411962,86,2651
PMS1_ENST00000639501,86,4128
GABRD_ENST00000638771,86,2651
IFFO1_ENST00000396840,86,2641
ZNF644_ENST00000361321,86,2677
SLC27A6,86,2651
SLC6A9_ENST00000475075,86,2651
CLASRP_ENST00000391953,86,2677
SLC26A6_ENST00000337000,86,2651
LTN1_ENST00000389195,86,2651
PNISR,86,2640
GABRD_ENST00000640949,86,2651
LTF_ENST00000426532,86,2776
LPIN3_ENST00000373257,86,2651
ARL17A_ENST00000622488,86,2640
RXRA,86,2660
IFFO1_ENST00000336604,86,2641
RASAL1,86,2651
ADGRE2_ENST00000601345,86,2651
PCDHGC4_ENST00000617094,86,2651
USP5,86,2651
UBXN11_ENST00000357089,86,2651
DNM1L_ENST00000358214,86,2651
LTF,86,2776
TCF12_ENST00000543579,86,2776
NOX5_ENST00000530406,86,2835
THRA,86,2651
BCAT1_ENST00000538118,86,2651
KAT14_ENST00000489634,86,2651
RBM25,86,2651
ERF_ENST00000440177,86,2660
KDM4C_ENST00000536108,86,2651
MARCH10,86,2651
MGAT4C_ENST00000552808,86,2651
LILRB2_ENST00000391746,86,2651
AGBL3_ENST00000435976,86,2640
BAIAP2_ENST00000575245,86,2651
THRA_ENST00000584985,86,2651
IFFO1,86,2641
PABPC5_ENST00000373105,86,2651
PTBP1_ENST00000350092,86,2651
SLC27A6_ENST00000395266,86,2651
TBL1X_ENST00000645353,86,2651
INTS11_ENST00000419704,86,2651
TYRO3_ENST00000559066,86,2681
TEAD2_ENST00000311227,86,2651
NTN1,86,2651
FAM111B,86,2652
PCMTD1,86,2800
MGAT4C_ENST00000620241,86,2651
NFIC,86,2651
ARMC9_ENST00000614261,86,2651
TTF1,86,2651
SCARF1_ENST00000348987,86,2651
AP1B1,86,2651
POM121C,86,2640
TBL1X_ENST00000217964,86,2651
TBL1X_ENST00000380961,86,2651
PRR5-ARHGAP8_ENST00000352766,86,2640
BANP_ENST00000626016,86,2651
ZHX3_ENST00000432768,86,2651
BANP_ENST00000393208,86,2651
CSNK1G2,86,2681
CSF2RA_ENST00000381524,86,2640
AP1B1_ENST00000432560,86,2651
HMGCR_ENST00000343975,86,2651
HMGCR_ENST00000511206,86,2651
BANP_ENST00000286122,86,2651
PRRT2_ENST00000636619,86,2640
RAPGEF5_ENST00000405243,86,2640
PRRT2_ENST00000637403,86,2640
SLC26A6,86,2651
SEMA3C_ENST00000419255,86,2652
TBC1D22A_ENST00000406733,86,2651
INTS11_ENST00000545578,86,2651
RGS6_ENST00000555571,86,2651
TBCE_ENST00000646624,86,2640
KIF13B_ENST00000521515,86,2651
BICD1_ENST00000548411,86,2677
AHR_ENST00000642825,86,2651
CREB5_ENST00000409603,86,2651
GPRASP1_ENST00000361600,86,2651
ADGRF3_ENST00000421160,86,2651
ACSL6_ENST00000379240,86,2811
MARCH10_ENST00000456609,86,2651
CUL5,86,2652
ABCD3,86,2651
PRRT2_ENST00000300797,86,2640
INTS11_ENST00000421495,86,2651
CHST15_ENST00000628426,86,2651
SCARF1,86,2651
WDPCP_ENST00000409120,86,2651
SLC3A2_ENST00000535296,86,2651
PLCL2_ENST00000432376,86,2651
EPS15,86,2811
KIAA0586_ENST00000261244,86,2640
BANP_ENST00000538234,86,2651
TBCE_ENST00000647428,86,2640
CSF2RA_ENST00000381500,85,2640
IL31RA_ENST00000297015,85,2651
MAPK10_ENST00000640490,85,2681
MAPK10_ENST00000641166,85,2681
ASTN2_ENST00000341734,85,2677
MAPK10_ENST00000639242,85,2681
ZNF28_ENST00000438150,85,2651
TTC26_ENST00000495038,85,2651
MAPK10_ENST00000449047,85,2681
OTOA_ENST00000388958,85,2651
MON1B,85,2651
MAPK10_ENST00000642038,85,2681
TTC26_ENST00000343187,85,2651
LMX1B,85,2651
KCTD16,85,2675
SEL1L,85,2651
PTH2R,85,2640
PRAM1,85,2640
EPS15_ENST00000371730,85,2811
TRIM17_ENST00000295033,85,2651
HCRTR2_ENST00000370862,85,2652
MAPK10_ENST00000641677,85,2681
GSN_ENST00000373808,85,2677
PBX1_ENST00000560641,85,2776
EFHC1_ENST00000636702,85,2651
MAPK10_ENST00000639175,85,2681
LPIN1_ENST00000425416,85,2677
GSN_ENST00000449733,85,2677
ZNF267,85,2675
TGM5_ENST00000610827,85,2651
STIM2_ENST00000467011,85,2651
PIGN_ENST00000638183,85,2651
CDH3,85,2651
PTPN18_ENST00000347849,85,2651
MORC3,85,2651
HMMR_ENST00000353866,85,2651
MAPK10_ENST00000641902,85,2681
TCF4_ENST00000561992,85,2652
MAPK10_ENST00000641657,85,2681
ARHGAP26_ENST00000378004,85,2651
ABTB2,85,2651
ARHGAP26_ENST00000645722,85,2651
NPSR1_ENST00000531252,85,2651
RAP1GAP_ENST00000495204,85,2677
ALDH2,85,2651
RASGRF1_ENST00000394745,85,2651
ST7,85,2652
CEP85L_ENST00000360290,85,2677
ADAM11_ENST00000535346,85,2651
SLC4A8,85,2651
BBX_ENST00000416476,85,2651
CHST9_ENST00000581714,85,2652
PHTF1,85,2651
MAPK10_ENST00000639234,85,2681
AKT3_ENST00000336199,85,4311
EXOC7_ENST00000405575,85,2651
MAPK10_ENST00000641066,85,2681
PHTF2,85,2640
MAPK10_ENST00000642006,85,2681
FAM120C,85,2651
ST8SIA4,85,2678
MAPK10_ENST00000641283,85,2681
AQP7,85,2651
ACAP3,85,2651
SCIN,85,2640
TCF4_ENST00000564228,85,2652
USP13_ENST00000496897,85,2651
SLC26A6_ENST00000358747,85,2651
MAPK10_ENST00000641862,85,2681
MAPK10_ENST00000641120,85,2681
CCDC110_ENST00000510617,85,2651
PDE4C,85,2651
MAPK10_ENST00000641647,85,2681
FNBP4,85,2651
MAPK10_ENST00000641208,85,2681
ANKRD6_ENST00000520793,85,2651
ST7_ENST00000432298,85,2652
HELLS_ENST00000348459,85,2651
MKLN1,85,2675
MAPK10_ENST00000395169,85,2681
GRAMD1B_ENST00000529432,85,2640
HERC5,85,2651
GRAMD4_ENST00000361034,85,2640
MAPK10_ENST00000641724,85,2681
CTBP1_ENST00000382952,85,2651
POLR1B_ENST00000263331,85,2651
LPIN3,85,2651
SLA_ENST00000338087,85,2651
